Id,Age,Rank,Year,Time,Pace,Sex
497,40,1301,2015,15661,597,1
498,30,1808,2016,16825,643,1
499,50,403,2016,13025,498,1
499,49,1004,2014,15136,577,1
500,50,614,2016,13645,521,1
501,30,1918,2016,17107,653,0
501,30,1745,2015,16913,645,0
502,25,1862,2016,16972,648,0
503,30,447,2016,13154,503,1
504,51,1482,2009,16191,617,0
504,49,1130,2007,16177,617,0
504,52,1360,2010,16160,616,0
504,55,2604,2016,19704,753,0
504,50,1100,2008,15278,583,0
504,54,2702,2012,17933,684,0
504,53,1937,2011,16150,616,0
505,50,1278,2016,15366,587,1
506,35,1494,2016,16004,611,0
507,40,1689,2016,16488,630,1
508,50,725,2016,13973,534,1
509,45,799,2016,14114,539,1
510,45,1396,2016,15740,601,1
511,40,2799,2016,21059,804,1
512,30,408,2016,13052,499,1
513,40,3011,2016,24652,941,0
514,55,2544,2016,19473,744,1
515,40,2989,2016,23878,912,1
516,25,2575,2016,19593,748,0
517,20,732,2016,13985,534,0
518,35,1675,2016,16454,629,1
519,20,1818,2016,16857,644,0
520,40,2432,2016,19004,726,1
521,41,480,2014,13741,524,1
521,40,915,2016,14358,548,1
522,40,1430,2016,15838,605,1
523,38,141,2011,11571,441,1
523,40,64,2016,11137,426,1
524,40,515,2016,13373,511,1
524,38,1538,2014,16321,622,1
524,35,926,2015,14585,556,1
524,37,1683,2013,6729,513,1
525,45,1793,2016,16785,641,1
526,32,1105,2010,15540,593,1
526,35,1190,2016,15111,577,1
527,50,2956,2016,23229,887,1
528,49,91,2014,11784,449,1
528,50,70,2016,11180,427,1
529,40,2435,2016,19013,726,0
530,25,439,2016,13134,502,0
531,35,1563,2016,16140,617,0
532,50,2398,2016,18858,720,1
533,60,1369,2016,15636,597,1
534,35,1630,2016,16346,624,1
535,40,874,2016,14281,546,0
536,40,2700,2016,20300,775,0
537,50,686,2016,13855,529,1
538,41,2278,2009,18881,720,1
538,40,2046,2008,18213,695,1
538,43,2834,2011,18417,702,1
538,45,2540,2016,19452,743,1
538,46,3431,2014,22719,867,1
538,45,2024,2015,17843,681,1
538,42,2004,2010,17874,682,1
539,35,654,2016,13760,526,1
540,40,760,2016,14033,536,0
541,40,2636,2016,19853,758,0
542,55,733,2016,13988,534,1
543,31,1479,2011,15187,579,1
543,40,3018,2016,24768,946,1
544,40,2468,2016,19115,730,0
544,39,3077,2014,20571,785,0
545,20,1243,2016,15241,582,0
546,45,2312,2016,18417,703,1
547,45,324,2016,12715,486,1
548,50,298,2009,12671,483,1
548,55,321,2014,13198,503,1
548,49,928,2008,14707,561,1
548,48,212,2007,12897,492,1
548,53,2836,2012,18226,695,1
548,52,945,2011,14045,536,1
548,55,752,2015,14155,540,1
548,55,1143,2016,14964,572,1
548,47,376,2006,13238,505,1
548,51,1509,2010,16527,630,1
549,25,2838,2016,21477,820,0
550,35,43,2015,10944,417,1
550,40,13,2016,10459,400,1
551,35,1386,2016,15712,600,1
552,40,975,2016,14500,554,1
553,35,2138,2016,17784,679,0
554,40,2338,2016,18547,708,0
555,40,344,2016,12793,489,1
555,37,956,2011,14058,536,1
555,40,568,2015,13702,522,1
555,40,2343,2014,18167,693,1
555,39,2316,2013,6988,533,1
555,38,1806,2012,16004,610,1
556,30,2096,2016,17633,674,1
557,40,928,2016,14378,549,0
558,50,1715,2016,16586,634,1
559,40,1513,2015,16197,618,1
559,52,1801,2012,15997,610,1
559,33,584,2010,14057,536,1
559,40,1916,2016,17106,653,1
559,46,1529,2014,16309,622,1
560,30,2316,2016,18440,704,0
561,55,2287,2016,18328,700,1
561,55,2462,2015,20359,777,1
562,35,131,2016,11819,452,1
562,35,108,2015,11908,454,1
563,30,1592,2016,16221,620,1
564,25,87,2016,11411,436,1
565,40,2951,2016,23076,881,1
566,45,436,2015,13285,507,1
566,50,793,2016,14101,539,1
567,75,2983,2016,23642,903,1
568,40,2452,2016,19056,728,0
569,40,322,2016,12696,485,1
570,60,2635,2016,19843,758,0
571,35,2672,2016,20065,766,1
572,55,1218,2016,15172,580,1
573,45,1107,2016,14889,569,1
574,40,2102,2015,18166,693,1
574,40,1933,2016,17167,656,1
575,30,1980,2016,17306,661,0
576,30,1169,2016,15048,575,1
577,40,2150,2016,17830,681,1
578,50,1950,2016,17219,658,0
579,35,1863,2014,17027,649,0
579,35,1097,2016,14864,568,0
579,35,1172,2015,15315,584,0
580,55,2589,2016,19647,750,1
581,40,862,2011,13902,530,1
581,33,271,2004,13333,508,1
581,40,259,2015,12768,487,1
581,38,169,2009,12100,461,1
581,41,218,2012,12216,466,1
581,39,232,2010,12761,487,1
581,43,409,2014,13534,516,1
581,45,209,2016,12271,469,1
582,20,1538,2016,16094,615,0
583,60,2272,2016,18263,698,0
583,55,1033,2009,14959,570,0
583,58,2208,2012,16803,641,0
584,30,1308,2016,15447,590,1
584,30,792,2013,6231,475,1
584,37,2099,2013,6903,526,1
585,35,100,2016,11581,442,1
586,35,1718,2016,16590,634,1
587,30,3019,2016,24776,946,0
588,38,2192,2014,17779,678,1
588,40,61,2016,11128,425,1
589,50,1101,2012,14676,560,1
589,50,834,2016,14199,542,1
590,30,1348,2016,15562,594,0
591,40,2479,2016,19170,732,1
592,30,219,2015,12521,477,1
592,30,30,2016,10833,414,1
593,45,3003,2016,24434,933,0
594,40,508,2015,13492,514,0
594,40,323,2016,12701,485,0
594,41,690,2014,14310,546,0
595,25,2609,2016,19723,753,0
596,25,299,2016,12629,483,1
597,30,2810,2016,21156,808,0
598,25,215,2016,12318,471,1
599,45,664,2016,13781,526,1
600,40,48,2016,10986,420,1
601,25,962,2016,14463,552,0
601,24,958,2014,14994,572,0
602,35,2470,2016,19125,730,0
603,36,524,2011,13090,499,1
603,40,149,2016,11946,456,1
603,39,201,2014,12644,482,1
604,35,1650,2016,16394,626,1
605,30,2446,2016,19040,727,1
606,45,2436,2016,19014,726,0
607,25,1703,2016,16550,632,1
607,23,2437,2014,18456,704,1
608,40,2132,2016,17767,679,1
608,37,2145,2013,6917,528,1
608,38,3267,2014,21556,822,1
609,45,952,2016,14441,552,0
610,17,594,2013,6077,463,1
610,37,3164,2014,21039,803,1
610,20,1815,2016,16839,643,1
611,40,2916,2016,22347,853,0
612,38,2060,2011,16448,627,0
612,39,1931,2012,16226,619,0
612,40,1518,2016,16048,613,0
613,40,724,2016,13966,534,1
614,45,1683,2016,16471,629,1
615,40,214,2016,12310,470,1
616,35,1186,2016,15098,577,1
617,35,1164,2016,15034,574,1
618,30,2062,2016,17522,669,0
619,25,1367,2016,15622,597,0
620,50,924,2016,14369,549,1
621,15,1090,2016,14849,567,1
622,40,2237,2016,18132,693,0
623,30,2526,2016,19363,740,0
624,43,1383,2010,16224,619,1
624,45,2974,2012,18598,709,1
624,45,2712,2016,20361,778,1
624,44,2324,2011,17017,649,1
625,55,833,2016,14195,542,1
626,25,1982,2016,17311,661,0
627,35,1491,2015,16152,616,0
627,33,3574,2013,7371,562,0
627,35,1419,2016,15810,604,0
628,25,1134,2016,14943,571,0
629,40,1920,2016,17110,654,1
629,37,2738,2013,7123,543,1
630,25,2225,2016,18085,691,1
631,20,2356,2016,18623,711,0
632,40,1028,2016,14667,560,0
633,35,672,2016,13820,528,1
634,46,150,2010,12220,466,1
634,50,137,2016,11870,454,1
635,45,36,2005,10822,413,1
635,55,241,2015,12652,482,1
635,52,220,2012,12227,466,1
635,49,59,2009,11088,423,1
635,48,51,2008,10925,416,1
635,50,107,2010,11829,451,1
635,54,430,2014,13594,518,1
635,43,67,2003,11384,434,1
635,47,78,2007,11948,456,1
635,51,124,2011,11459,437,1
635,46,54,2006,10833,413,1
635,55,172,2016,12053,461,1
635,44,35,2004,10925,416,1
636,40,2352,2016,18601,710,0
637,55,1720,2016,16593,634,1
638,35,2091,2016,17620,673,1
638,35,2426,2015,20076,766,1
639,25,2745,2016,20657,789,0
640,40,973,2016,14494,554,0
641,25,1694,2016,16515,631,1
642,50,1865,2016,16978,648,1
643,40,1853,2016,16959,648,1
644,55,1210,2016,15153,579,1
644,54,2256,2014,17944,684,1
645,30,2236,2016,18132,693,0
646,30,208,2016,12265,469,1
647,45,2454,2016,19059,728,1
648,50,2765,2016,20830,796,1
649,45,1102,2016,14875,568,1
650,40,1867,2016,16981,649,1
651,50,1551,2016,16112,615,0
652,41,1293,2013,6548,499,1
652,35,681,2016,13842,529,1
653,42,596,2013,6078,463,1
653,33,93,2013,5264,401,1
653,45,583,2016,13565,518,1
653,40,891,2015,14492,553,1
654,35,2073,2016,17546,670,0
655,45,1847,2016,16946,647,1
656,30,1418,2016,15804,604,0
657,30,32,2016,10875,416,1
657,30,14,2015,10422,397,1
658,35,244,2015,12670,483,1
658,35,524,2016,13408,512,1
659,55,2768,2016,20836,796,0
659,53,3345,2014,22059,841,0
660,40,399,2016,13019,497,1
660,40,682,2015,13993,534,1
661,40,260,2016,12505,478,1
661,41,1327,2014,15914,607,1
661,40,291,2015,12852,490,1
662,30,136,2016,11864,453,1
663,60,2102,2016,17669,675,1
663,53,527,2009,13471,514,1
663,58,736,2014,14454,551,1
663,54,632,2010,14192,541,1
664,46,2748,2014,19495,744,0
664,45,2135,2016,17777,679,0
664,45,1909,2015,17477,667,0
665,25,1554,2016,16117,616,1
666,32,2504,2013,7048,538,0
666,35,953,2016,14441,552,0
667,35,57,2016,11083,423,1
668,30,254,2016,12469,476,1
668,30,256,2014,12915,492,1
669,35,1972,2016,17268,660,0
670,40,2816,2016,21215,810,1
670,42,3347,2014,22060,842,1
670,40,2477,2015,20499,782,1
671,50,2708,2016,20341,777,0
672,50,1940,2016,17190,657,0
673,35,2323,2016,18471,705,0
674,35,1490,2016,15990,611,1
675,30,1548,2016,16105,615,1
676,50,2260,2016,18216,696,1
677,25,639,2016,13711,524,0
678,25,916,2016,14360,549,1
679,35,2125,2016,17744,678,0
680,30,603,2016,13624,520,1
680,28,852,2014,14765,563,1
681,35,2718,2016,20405,779,0
682,20,853,2016,14239,544,1
682,37,787,2010,14594,557,1
683,50,2249,2016,18169,694,1
684,25,1682,2016,16468,629,0
685,25,1320,2016,15479,591,1
686,40,3042,2016,25879,988,0
687,25,899,2016,14332,548,0
688,20,812,2016,14146,540,1
689,25,181,2016,12129,463,1
690,25,2780,2016,20927,799,1
691,30,2137,2016,17780,679,0
692,43,1744,2013,6754,515,1
692,45,1661,2016,16431,628,1
692,44,1791,2014,16863,643,1
693,30,1701,2016,16542,632,0
693,29,1137,2014,15443,589,0
694,30,1080,2016,14827,566,1
695,40,173,2016,12065,461,1
696,40,1716,2016,16586,634,1
697,65,1748,2014,16777,640,1
697,65,1596,2015,16392,625,1
697,61,373,2010,13423,512,1
697,25,1091,2016,14852,567,1
697,62,2875,2012,18319,699,1
697,61,2914,2011,18693,713,1
698,35,2001,2016,17365,663,1
699,35,2902,2016,22167,847,0
700,62,3290,2014,21722,829,1
700,60,2655,2015,22631,863,1
700,60,3559,2012,20811,794,1
700,59,2937,2011,18794,717,1
700,60,2770,2016,20841,796,1
701,53,568,2014,14013,534,0
701,35,2494,2016,19224,734,0
701,48,952,2009,14722,561,0
701,50,758,2011,13695,522,0
701,51,907,2012,14267,544,0
702,30,2792,2016,20991,802,1
703,30,2605,2015,22010,840,1
703,30,2928,2016,22566,862,1
704,50,2197,2016,17981,687,0
704,51,2288,2014,18015,687,0
704,47,2081,2011,16487,629,0
704,46,2249,2010,18827,718,0
704,48,1979,2012,16324,623,0
705,30,2875,2016,21863,835,0
706,45,708,2016,13922,532,1
707,55,2264,2016,18229,696,1
708,60,2739,2015,25105,958,1
708,63,3540,2014,24883,949,1
708,65,3004,2016,24480,935,1
709,35,25,2016,10739,410,1
710,15,2500,2016,19258,736,1
711,25,2515,2016,19322,738,0
712,35,1510,2016,16026,612,1
713,30,288,2016,12594,481,1
714,30,1400,2015,15899,606,1
714,30,1949,2016,17218,658,1
715,45,2376,2016,18737,716,1
716,40,2144,2016,17808,680,1
717,50,62,2016,11129,425,1
718,35,1757,2016,16692,638,0
719,30,1253,2016,15268,583,1
720,40,2815,2016,21214,810,1
720,37,3027,2011,19138,730,1
721,25,79,2015,11602,442,0
721,25,321,2016,12685,485,0
722,45,466,2016,13235,506,1
723,35,1719,2016,16591,634,0
724,40,1955,2015,17637,673,0
724,40,2232,2016,18108,692,0
724,40,1915,2014,17166,655,0
725,35,1855,2016,16961,648,0
726,35,391,2016,12981,496,1
727,25,1010,2016,14600,558,0
728,35,837,2016,14205,543,1
729,45,1136,2016,14947,571,1
729,46,1033,2014,15196,580,1
729,44,1386,2012,15231,581,1
730,35,1697,2016,16517,631,1
731,45,156,2016,11965,457,1
732,40,994,2016,14551,556,1
733,25,737,2016,13998,535,0
734,25,1487,2016,15974,610,1
735,35,1234,2016,15228,582,1
736,50,1579,2016,16175,618,0
737,40,2315,2016,18431,704,1
738,20,1027,2016,14661,560,0
739,35,2069,2016,17536,670,1
740,30,521,2016,13401,512,0
740,30,657,2015,13931,531,0
741,30,1785,2016,16764,640,1
742,30,2876,2016,21863,835,0
743,35,253,2016,12466,476,1
744,45,163,2016,11990,458,1
745,30,2856,2016,21744,830,1
746,35,1883,2016,17036,651,0
747,25,1394,2016,15729,601,1
748,40,2981,2016,23613,902,0
749,40,2233,2016,18108,692,0
749,40,1988,2015,17770,678,0
750,40,1220,2016,15182,580,1
751,45,707,2016,13921,532,1
752,40,190,2015,12410,473,1
752,40,148,2016,11944,456,1
753,55,2879,2016,21903,836,0
754,30,2208,2016,18000,687,1
755,25,1723,2016,16607,634,0
756,45,2908,2016,22185,847,0
757,35,1736,2016,16633,635,1
758,20,2007,2016,17369,663,1
759,45,2829,2016,21337,815,0
759,40,2290,2015,19317,737,0
760,35,2116,2016,17724,677,1
761,35,791,2016,14096,538,1
762,45,970,2016,14480,553,1
762,43,976,2010,15240,581,1
762,47,911,2014,14886,568,1
762,45,903,2015,14517,554,1
762,45,1174,2012,14840,566,1
762,37,1065,2004,16635,634,1
762,40,819,2007,15248,581,1
762,44,1458,2011,15150,578,1
762,41,809,2008,14339,547,1
762,38,930,2005,15803,603,1
763,30,1420,2016,15810,604,1
764,35,1633,2016,16348,624,1
765,60,1332,2015,15751,601,1
765,52,508,2007,14129,539,1
765,53,547,2008,13682,522,1
765,60,1335,2016,15529,593,1
766,30,2160,2016,17865,682,0
767,30,1522,2016,16057,613,1
768,25,2591,2016,19662,751,0
769,45,337,2016,12769,488,0
769,35,130,2005,12129,462,0
769,42,172,2012,11996,457,0
769,41,308,2011,12380,472,0
769,38,196,2008,12298,469,0
769,44,243,2014,12884,491,0
770,55,126,2015,12014,458,1
770,60,330,2016,12726,486,1
771,40,2861,2016,21750,831,0
772,35,1853,2015,17231,657,1
772,35,1809,2016,16825,643,1
773,30,1637,2016,16361,625,0
773,30,1401,2015,15912,607,0
774,45,663,2016,13781,526,1
774,45,886,2015,14481,552,1
775,40,2010,2016,17377,664,1
776,32,2246,2014,17926,684,1
776,30,401,2016,13022,498,1
777,25,2199,2016,17981,687,1
778,60,2027,2016,17432,666,1
779,35,164,2016,11991,458,1
779,26,195,2006,12398,473,1
779,30,16,2010,10421,397,1
779,28,63,2008,11090,423,1
779,29,33,2009,10656,406,1
780,25,1454,2016,15916,608,1
781,50,262,2016,12517,478,1
782,45,1321,2016,15485,592,1
783,30,2215,2016,18023,688,0
784,55,1337,2016,15534,593,0
785,50,1782,2016,16757,640,1
786,45,2279,2016,18281,698,0
786,45,1748,2015,16920,645,0
787,35,2295,2016,18355,701,1
788,35,140,2016,11888,454,1
788,34,1760,2013,6760,516,1
789,72,1841,2009,17159,654,1
789,74,2473,2011,17388,663,1
789,70,1653,2007,17862,681,1
789,68,1319,2005,17610,672,1
789,75,2546,2016,19484,744,1
789,71,1846,2008,17493,667,1
789,73,2073,2010,18082,690,1
790,25,1829,2016,16882,645,1
791,35,2231,2016,18097,691,0
792,30,2675,2016,20090,767,1
793,45,2473,2016,19148,731,1
794,45,365,2016,12881,492,0
795,30,1390,2016,15717,600,1
796,25,908,2015,14532,554,0
796,25,1266,2016,15318,585,0
797,35,1577,2016,16171,618,1
797,37,1923,2014,17180,655,1
797,35,1548,2015,16272,621,1
798,45,1688,2016,16487,630,0
799,30,1812,2016,16831,643,0
800,30,2146,2016,17817,681,0
801,50,2136,2016,17778,679,1
801,40,955,2006,15256,582,1
802,45,1178,2016,15079,576,1
803,60,2912,2016,22288,851,1
804,22,114,2013,5342,407,1
804,25,127,2016,11796,451,1
804,23,124,2014,12170,464,1
804,20,81,2015,11619,443,1
805,45,2242,2016,18154,693,1
805,37,2968,2011,18946,723,1
805,25,1636,2015,16511,630,1
806,30,1587,2016,16202,619,1
807,40,2985,2016,23666,904,0
808,50,2527,2016,19365,740,0
808,47,3256,2012,19498,744,0
808,49,3388,2014,22352,853,0
809,45,921,2016,14364,549,1
810,30,1814,2016,16835,643,0
811,30,82,2016,11380,435,1
812,25,787,2016,14091,538,1
813,40,496,2015,13454,513,0
813,40,448,2016,13157,503,0
813,41,840,2014,14743,562,0
814,40,271,2016,12554,480,1
815,20,3032,2016,25476,973,1
816,40,926,2016,14373,549,1
817,40,2252,2016,18181,694,1
818,50,646,2016,13736,525,1
819,62,2506,2014,18674,712,1
819,60,2065,2015,17971,685,1
819,60,2614,2016,19756,755,1
819,59,2558,2011,17642,673,1
819,60,2386,2012,17214,657,1
820,55,744,2016,14010,535,1
820,56,2310,2013,6986,533,1
820,57,1978,2014,17281,659,1
820,55,1449,2015,16035,612,1
821,30,24,2016,10725,410,1
822,45,2268,2016,18247,697,0
823,45,1784,2016,16761,640,0
824,35,1691,2016,16495,630,0
825,45,2466,2016,19108,730,1
826,40,1822,2016,16867,644,0
827,45,80,2016,11356,434,1
828,55,792,2016,14100,539,1
829,45,188,2016,12152,464,1
830,30,1978,2016,17292,660,0
831,30,40,2016,10911,417,1
832,40,1586,2016,16202,619,0
833,40,213,2016,12309,470,1
833,40,666,2012,13740,524,1
833,40,173,2015,12296,469,1
834,35,2948,2016,23024,879,0
834,34,3384,2014,22299,851,0
835,40,1811,2016,16831,643,1
836,45,2594,2016,19672,751,1
837,23,1616,2011,15479,590,0
837,24,1054,2012,14579,556,0
837,25,1244,2016,15242,582,0
838,45,480,2016,13285,508,1
839,30,471,2016,13256,506,1
840,50,1542,2016,16100,615,1
841,40,2825,2016,21294,813,0
842,30,282,2016,12581,481,0
843,40,808,2016,14140,540,1
844,45,985,2016,14527,555,1
845,20,936,2016,14394,550,1
846,40,23,2016,10724,410,1
846,40,29,2015,10731,409,1
847,45,1131,2016,14942,571,1
847,45,1867,2015,17295,660,1
847,44,1496,2012,15458,590,1
848,45,1160,2016,15028,574,1
849,40,1645,2016,16380,626,1
850,58,3191,2011,19956,761,0
850,57,2649,2010,20987,801,0
850,60,3025,2016,25006,955,0
850,61,3460,2014,23080,880,0
850,55,2145,2008,18686,713,0
850,56,2483,2009,20050,765,0
851,40,1214,2016,15163,579,0
852,35,1362,2016,15609,596,0
853,30,76,2016,11299,432,1
854,35,1754,2016,16684,637,0
855,35,1100,2015,15120,577,1
855,35,817,2016,14157,541,1
856,40,1528,2016,16068,614,1
857,35,2843,2014,19778,754,0
857,25,2294,2016,18352,701,0
857,38,527,2013,6007,458,0
858,55,684,2016,13854,529,1
859,35,816,2016,14152,541,1
860,45,2437,2016,19020,726,0
861,43,1303,2004,17667,674,1
861,46,998,2007,15788,602,1
861,44,1314,2005,17582,671,1
861,51,1255,2012,15009,572,1
861,55,2204,2016,17990,687,1
861,50,3519,2011,23716,905,1
861,50,712,2015,14065,536,1
861,54,732,2003,15205,580,1
861,48,849,2009,14356,547,1
861,53,1328,2014,15917,607,1
861,47,1055,2008,15144,578,1
861,49,1245,2010,15905,607,1
862,50,1402,2016,15754,602,1
863,45,2835,2016,21431,818,0
864,35,2518,2016,19325,738,0
865,50,2597,2016,19674,751,1
866,35,312,2016,12657,484,1
867,40,1975,2016,17281,660,0
868,40,2717,2016,20404,779,0
869,45,1680,2016,16463,629,1
870,50,553,2015,13641,520,1
870,48,764,2010,14500,553,1
870,50,1252,2016,15268,583,1
870,50,928,2012,14307,546,1
871,55,1841,2016,16920,646,0
872,30,1896,2016,17060,652,1
873,35,2202,2016,17989,687,1
874,30,3479,2013,7340,560,0
874,30,2606,2016,19706,753,0
875,30,39,2016,10908,417,1
876,20,982,2016,14515,554,0
877,40,1646,2016,16383,626,1
877,40,1308,2015,15682,598,1
878,30,497,2016,13322,509,1
879,40,1552,2016,16117,616,1
880,50,2032,2016,17444,666,1
881,20,3036,2016,25698,981,1
882,35,295,2016,12620,482,0
883,50,2778,2016,20923,799,1
884,20,1145,2016,14969,572,0
885,40,2084,2016,17581,672,1
886,56,1016,2005,16170,617,1
886,57,1221,2006,16201,618,1
886,63,2868,2012,18298,698,1
886,55,690,2004,15002,572,1
886,59,1714,2008,17117,653,1
886,58,1235,2007,16512,630,1
886,61,2480,2010,19847,757,1
886,65,1762,2016,16706,638,1
886,65,2977,2014,20201,771,1
886,60,1895,2009,17305,660,1
887,30,118,2016,11724,448,1
887,32,1554,2007,17500,667,1
888,40,643,2016,13726,524,1
889,15,1890,2016,17047,651,1
890,30,1600,2016,16249,621,1
891,60,1627,2016,16318,623,1
891,56,1765,2011,15794,602,1
892,40,454,2016,13185,504,1
893,45,595,2016,13609,520,1
894,55,851,2016,14237,544,1
895,25,1879,2016,17026,650,0
896,50,1480,2016,15965,610,1
897,40,1806,2016,16823,643,0
898,40,2314,2016,18426,704,1
899,40,2477,2016,19164,732,1
900,35,1352,2016,15568,595,1
901,30,1038,2016,14690,561,1
902,45,1908,2016,17096,653,0
903,35,1039,2016,14695,561,1
904,46,1318,2014,15902,606,0
904,45,991,2015,14793,564,0
904,45,1009,2016,14597,558,0
905,25,2611,2016,19740,754,1
906,25,2216,2016,18032,689,1
907,40,116,2016,11707,447,1
908,20,1324,2016,15500,592,0
909,49,947,2014,14983,571,1
909,39,179,2004,12770,487,1
909,50,596,2015,13778,525,1
909,50,662,2016,13774,526,1
910,30,2391,2016,18813,719,0
911,45,2986,2016,23668,904,0
912,20,69,2016,11169,427,1
913,43,2178,2013,6930,529,0
913,44,757,2014,14494,553,0
913,45,843,2015,14375,548,0
913,45,925,2016,14369,549,0
914,45,700,2016,13904,531,1
915,30,2577,2016,19594,748,1
916,35,1046,2016,14710,562,1
917,60,2383,2016,18775,717,1
918,51,713,2014,14399,549,1
918,50,301,2016,12635,483,1
918,50,1862,2013,6810,519,1
918,49,729,2012,13865,529,1
919,30,334,2016,12747,487,1
920,50,328,2016,12722,486,1
921,35,1734,2016,16628,635,1
922,54,2861,2012,18277,697,1
922,55,2170,2016,17887,683,1
922,55,2037,2015,17873,682,1
923,40,859,2016,14258,545,1
924,35,1849,2016,16950,647,0
925,55,2175,2016,17910,684,1
926,45,451,2016,13177,503,1
927,25,1778,2016,16751,640,0
928,30,2205,2015,18810,717,1
928,30,2665,2016,20006,764,1
929,30,2195,2016,17975,687,1
