,Id,Age,Rank,Year,Time,Pace,Sex,Temp,halfMarathonTime,yrsSinceLast,raceCount,prevRaceCount,nTime,nPace,nRank
35013,26739,45,3309,2014,21865,834,0,22.8,,0,1,0,0.934199378707,0.541173164171,0.541052631579
35014,26740,45,1132,2014,15437,589,1,22.8,,0,1,0,0.319401299068,0.283093106356,0.283157894737
35015,26741,50,1699,2014,16669,636,1,22.8,,0,1,0,0.479525557752,0.332557112458,0.332631578947
35016,26742,45,2054,2014,17458,666,1,22.8,,0,1,0,0.579779723242,0.364234954029,0.364210526316
35017,26743,30,3203,2014,21251,811,0,22.8,,0,1,0,0.90426433211,0.516521459831,0.516842105263
35018,26744,25,1578,2014,16401,626,1,22.8,,0,1,0,0.445354419655,0.321797085157,0.322105263158
35019,26745,40,692,2015,14027,535,1,11.7,,1,2,1,0.251090116279,0.213588516746,0.213640922768
35020,26745,35,1105,2014,15363,586,1,22.8,,0,2,0,0.311776334369,0.280122054041,0.28
35021,26746,40,3311,2014,21867,834,0,22.8,,0,1,0,0.934764190907,0.541253462882,0.541052631579
35022,26747,55,3228,2014,21393,816,1,22.8,,0,1,0,0.911324484609,0.522222668326,0.522105263158
35023,26748,35,1204,2014,15584,594,1,22.8,,0,1,0,0.339734538266,0.288995061629,0.288421052632
35024,26749,65,876,2014,14821,565,1,22.8,,0,1,0,0.247105337475,0.258361103304,0.257894736842
35025,26750,40,2546,2014,18817,718,0,22.8,,0,1,0,0.718723524428,0.418797928293,0.418947368421
35026,26751,30,2021,2014,17374,663,1,22.8,,0,1,0,0.570460321943,0.360862408158,0.361052631579
35027,26752,35,1410,2014,16089,614,1,22.8,,0,1,0,0.39791019486,0.309270486209,0.309473684211
35028,26753,25,2077,2014,17505,668,1,22.8,,0,1,0,0.586275063541,0.366121973742,0.366315789474
35029,26754,20,1146,2014,15456,589,0,22.8,,0,1,0,0.323354984468,0.283855944112,0.283157894737
35030,26755,35,2220,2014,17860,681,0,22.8,,0,2,0,0.626659135837,0.380374994981,0.38
35031,26755,35,1788,2015,17022,649,0,11.7,,1,2,1,0.649345930233,0.328229665072,0.327983951856
35032,26756,30,2063,2014,17478,667,0,22.8,,0,1,0,0.582321378142,0.365037941141,0.365263157895
35033,26757,25,1484,2014,16226,619,1,22.8,,0,1,0,0.418808246258,0.314770947926,0.314736842105
35034,26758,50,566,2014,14003,534,1,22.8,,0,1,0,0.159559446484,0.225518930421,0.225263157895
35035,26759,50,2033,2014,17411,664,1,22.8,,0,1,0,0.573849195143,0.362347934316,0.362105263158
35036,26760,50,102,2014,11899,454,1,22.8,,0,1,0,0.0285230160971,0.141044686233,0.141052631579
35037,26761,40,1036,2014,15200,580,1,22.8,,0,1,0,0.292290313471,0.273577709078,0.273684210526
35038,26762,25,2341,2014,18160,693,0,22.8,,0,1,0,0.660830273934,0.392419801662,0.392631578947
35039,26763,30,934,2014,14950,570,0,22.8,,0,1,0,0.263484891274,0.263540370177,0.263157894737
35040,26764,25,1793,2014,16867,643,0,22.8,,0,1,0,0.506071731149,0.340506684868,0.34
35041,26765,55,2102,2014,17551,669,1,22.8,,0,1,0,0.593335216041,0.3679688441,0.367368421053
35042,26766,25,3282,2014,21659,826,0,22.8,,0,1,0,0.926574414007,0.532902396917,0.532631578947
35043,26767,60,2189,2014,17777,678,1,22.8,,0,1,0,0.617904546738,0.377042598466,0.376842105263
35044,26768,30,21,2014,10526,401,1,22.8,,0,1,0,0.00564812199944,0.0859196209901,0.0852631578947
35045,26769,25,1889,2014,17098,652,1,22.8,,0,1,0,0.533182716747,0.349781186012,0.349473684211
35046,26770,50,1493,2014,16242,619,1,22.8,,0,1,0,0.421349901158,0.315413337616,0.314736842105
35047,26771,50,3279,2014,21642,826,1,22.8,,0,1,0,0.925727195707,0.532219857871,0.532631578947
35048,26772,30,2636,2014,19154,731,0,22.8,,0,1,0,0.744140073426,0.432328261131,0.432631578947
35049,26773,25,1929,2014,17192,656,1,22.8,,0,1,0,0.544478960746,0.353555225439,0.353684210526
35050,26774,50,1701,2014,16678,636,1,22.8,,0,1,0,0.480090369952,0.332918456659,0.332631578947
35051,26775,45,2011,2014,17347,662,0,22.8,,0,1,0,0.567636260943,0.359778375557,0.36
35052,26776,30,1866,2014,17034,650,1,22.8,,0,1,0,0.526687376447,0.347211627253,0.347368421053
35053,26777,40,2653,2014,19210,733,1,22.8,,0,1,0,0.748940977125,0.434576625045,0.434736842105
35054,26778,30,1375,2014,16029,611,1,22.8,,0,1,0,0.388025981361,0.306861524873,0.306315789474
35055,26779,35,2312,2014,18082,690,0,22.8,,0,1,0,0.652640497035,0.389288151925,0.389473684211
35056,26780,45,246,2014,12889,491,1,22.8,,0,1,0,0.0691894944931,0.18079254828,0.18
35057,26781,45,227,2014,12767,487,1,22.8,,0,1,0,0.0638237785936,0.175894326896,0.175789473684
35058,26782,30,192,2014,12603,481,1,22.8,,0,1,0,0.0539395650946,0.169309832577,0.169473684211
35059,26783,40,2649,2014,19190,732,1,22.8,,0,1,0,0.747811352725,0.433773637933,0.433684210526
35060,26784,25,1980,2014,17284,659,1,22.8,,0,1,0,0.558881671844,0.357248966154,0.356842105263
35061,26785,25,1609,2014,16440,627,0,22.8,,0,1,0,0.454109008755,0.323362910025,0.323157894737
35062,26786,35,1417,2014,16098,614,0,22.8,,0,1,0,0.39988703756,0.309631830409,0.309473684211
35063,26787,35,1590,2014,16415,626,1,22.8,,0,1,0,0.448743292855,0.322359176135,0.322105263158
35064,26788,45,122,2014,12161,464,1,22.8,,0,1,0,0.0341711380966,0.151563817401,0.151578947368
35065,26789,45,2118,2014,17588,671,1,22.8,,0,1,0,0.59785371364,0.369454370257,0.369473684211
35066,26790,45,1991,2014,17305,660,1,22.8,,0,1,0,0.561988138944,0.358092102622,0.357894736842
35067,26791,35,1385,2014,16053,612,0,22.8,,0,1,0,0.390850042361,0.307825109407,0.307368421053
35068,26792,40,2393,2014,18321,699,0,22.8,,0,1,0,0.675515391132,0.398883847914,0.398947368421
35069,26793,35,2542,2014,18797,717,0,22.8,,0,1,0,0.717593900028,0.417994941181,0.417894736842
35070,26794,25,233,2014,12796,488,1,22.8,,0,1,0,0.0655182151934,0.177058658209,0.176842105263
35071,26795,35,1002,2014,15129,577,1,22.8,,0,1,0,0.282688506072,0.27072710483,0.270526315789
35072,26796,25,41,2014,11088,423,1,22.8,,0,1,0,0.0112962439989,0.108483558839,0.108421052632
35073,26797,40,1661,2014,16580,632,1,22.8,,0,1,0,0.468794125953,0.32898381981,0.328421052632
35074,26798,40,1433,2014,16123,615,0,22.8,,0,1,0,0.40440553516,0.310635564299,0.310526315789
35075,26799,35,3366,2014,22156,845,0,22.8,,0,1,0,0.950296526405,0.552856626651,0.552631578947
35076,26800,45,2802,2014,19652,750,0,22.8,,0,1,0,0.791019486021,0.452322640222,0.452631578947
35077,26801,20,160,2014,12410,473,1,22.8,,0,2,0,0.0449025698955,0.161561006946,0.161052631579
35078,26801,25,70,2015,11487,438,1,11.7,,1,2,1,0.0250726744186,0.116363636364,0.116349047141
35079,26802,35,3105,2014,20697,789,0,22.8,,0,1,0,0.876588534312,0.494278716827,0.493684210526
35080,26803,30,3336,2014,22001,839,0,22.8,,0,1,0,0.941824343406,0.546633476533,0.546315789474
35081,26804,45,3457,2014,22990,877,1,22.8,,0,1,0,0.975995481502,0.586341189224,0.586315789474
35082,26805,30,1774,2014,16837,642,1,22.8,,0,1,0,0.50070601525,0.3393022042,0.338947368421
35083,26806,45,769,2014,14515,554,1,22.8,,0,1,0,0.216887884778,0.24607540049,0.246315789474
35084,26807,30,1043,2014,15227,581,1,22.8,,0,1,0,0.294267156171,0.274661741679,0.274736842105
35085,26808,35,2567,2014,18886,720,1,22.8,,0,1,0,0.724654052528,0.42156823383,0.421052631579
35086,26809,40,2899,2014,19984,762,0,22.8,,0,1,0,0.818412877718,0.465652226282,0.465263157895
35087,26810,55,2150,2014,17683,674,0,22.8,,0,1,0,0.606890708839,0.37326855904,0.372631578947
35088,26811,30,827,2014,14703,561,1,22.8,,0,1,0,0.233267438577,0.253623479343,0.253684210526
35089,26812,35,384,2014,13460,513,1,22.8,,0,1,0,0.108161536289,0.203717830329,0.203157894737
35090,26813,45,2706,2014,19354,738,0,22.8,,0,1,0,0.763908500424,0.440358132252,0.44
35091,26814,40,1217,2014,15616,596,0,22.8,,0,1,0,0.343405817566,0.290279841009,0.290526315789
35092,26815,15,676,2014,14277,544,1,22.8,,0,1,0,0.190624117481,0.236519853856,0.235789473684
35093,26816,40,1700,2014,16670,636,1,22.8,,0,1,0,0.479807963852,0.332597261814,0.332631578947
35094,26817,25,895,2014,14862,567,0,22.8,,0,1,0,0.252471053375,0.260007226884,0.26
35095,26818,45,3515,2014,23806,908,1,22.8,,0,1,0,0.992375035301,0.619103063396,0.618947368421
35096,26819,35,2431,2014,18432,703,1,22.8,,0,1,0,0.686246822931,0.403340426386,0.403157894737
35097,26820,30,2040,2014,17424,665,1,22.8,,0,1,0,0.575826037842,0.362869875938,0.363157894737
35098,26821,25,2071,2014,17492,667,1,22.8,,0,1,0,0.584580626942,0.365600032119,0.365263157895
35099,26822,35,3508,2014,23625,901,0,22.8,,0,1,0,0.990398192601,0.611836030032,0.611578947368
35100,26823,45,2848,2014,19788,755,1,22.8,,0,1,0,0.80401016662,0.457782952584,0.457894736842
35101,26824,45,3446,2014,22845,871,1,22.8,,0,1,0,0.972889014403,0.580519532662,0.58
35102,26825,40,2277,2014,17993,686,1,22.8,,0,1,0,0.642756283536,0.385714859277,0.385263157895
35103,26826,40,1843,2014,16972,647,1,22.8,,0,1,0,0.520192036148,0.344722367206,0.344210526316
35104,26827,30,2186,2014,17765,678,0,22.8,,0,1,0,0.617057328438,0.376560806199,0.376842105263
35105,26828,45,1550,2014,16353,624,1,22.8,,0,1,0,0.437447048856,0.319869916088,0.32
35106,26829,30,1505,2014,16269,620,0,22.8,,0,1,0,0.424738774358,0.316497370217,0.315789473684
35107,26830,50,3150,2014,20942,799,0,22.8,,0,2,0,0.889296808811,0.504115308949,0.504210526316
35108,26830,50,2163,2015,18593,709,0,11.7,,1,2,1,0.785610465116,0.388363636364,0.38816449348
35109,26831,45,461,2014,13689,522,1,22.8,,0,1,0,0.129906805987,0.212912032762,0.212631578947
35110,26832,40,1151,2014,15464,590,1,22.8,,0,1,0,0.324767014968,0.284177138957,0.284210526316
35111,26833,20,433,2014,13599,519,1,22.8,,0,1,0,0.121999435188,0.209298590758,0.209473684211
35112,26834,70,2449,2014,18501,706,1,22.8,,0,1,0,0.691330132731,0.406110731923,0.406315789474
35113,26835,35,1960,2014,17240,658,0,22.8,,0,1,0,0.553233549845,0.355482394508,0.355789473684
35114,26836,30,970,2014,15042,574,1,22.8,,0,1,0,0.273651510873,0.267234110893,0.267368421053
35115,26837,25,367,2014,13380,510,0,22.8,,0,1,0,0.10336063259,0.200505881881,0.2
35116,26838,35,3496,2014,23431,894,1,22.8,,0,1,0,0.987009319401,0.604047055045,0.604210526316
35117,26839,25,3369,2014,22209,847,0,22.8,,0,1,0,0.951143744705,0.554984542498,0.554736842105
35118,26840,15,1508,2015,16189,617,0,11.7,,1,2,1,0.547601744186,0.296344497608,0.295887662989
35119,26840,15,2292,2014,18018,687,0,22.8,,0,2,0,0.646992375035,0.386718593167,0.386315789474
35120,26841,45,1756,2014,16783,640,1,22.8,,0,1,0,0.49562270545,0.337134138997,0.336842105263
35121,26842,35,1152,2014,15468,590,0,22.8,,0,1,0,0.325049421067,0.284337736379,0.284210526316
35122,26843,20,1075,2014,15309,584,1,22.8,,0,1,0,0.30330415137,0.277953988838,0.277894736842
35123,26844,50,1584,2014,16410,626,1,22.8,,0,2,0,0.447048856255,0.322158429357,0.322105263158
35124,26844,50,1256,2015,15534,592,1,11.7,,1,2,1,0.456031976744,0.271272727273,0.270812437312
35125,26845,35,213,2014,12676,483,0,22.8,,0,1,0,0.059870093194,0.172240735536,0.171578947368
35126,26846,40,2366,2014,18228,695,0,22.8,,0,1,0,0.667890426433,0.395149957843,0.394736842105
35127,26847,25,1220,2014,15621,596,0,22.8,,0,1,0,0.344253035866,0.290480587787,0.290526315789
35128,26848,30,2429,2014,18425,703,1,22.8,,0,1,0,0.685682010731,0.403059380897,0.403157894737
35129,26849,30,1981,2015,17726,676,1,11.7,,1,2,1,0.719476744186,0.355177033493,0.355065195587
35130,26849,25,2961,2014,20162,769,1,22.8,,0,2,0,0.835922055916,0.472798811579,0.472631578947
35131,26850,40,2217,2014,17847,681,1,22.8,,0,1,0,0.625811917537,0.379853053358,0.38
35132,26851,30,1304,2014,15860,605,0,22.8,,0,1,0,0.367975148263,0.300076283776,0.3
35133,26852,25,422,2014,13569,517,1,22.8,,0,1,0,0.118892968088,0.20809411009,0.207368421053
35134,26853,50,2093,2014,17537,669,1,22.8,,0,1,0,0.590793561141,0.367406753122,0.367368421053
35135,26854,50,1202,2014,15583,594,1,22.8,,0,1,0,0.339169726066,0.288954912274,0.288421052632
35136,26855,30,3295,2014,21755,830,1,22.8,,0,1,0,0.930245693307,0.536756735054,0.536842105263
35137,26856,25,2050,2014,17443,665,1,22.8,,0,1,0,0.578650098842,0.363632713695,0.363157894737
35138,26857,50,3387,2014,22323,852,1,22.8,,0,1,0,0.956227054504,0.559561569037,0.56
35139,26858,20,60,2014,11408,435,1,22.8,,0,1,0,0.0166619598983,0.121331352632,0.121052631579
35140,26859,40,3136,2014,20861,796,0,22.8,,0,1,0,0.885343123411,0.500863211145,0.501052631579
35141,26860,50,2069,2014,17489,667,0,22.8,,0,1,0,0.584015814742,0.365479584053,0.365263157895
35142,26861,30,2342,2015,19572,747,1,11.7,,1,2,1,0.850654069767,0.425837320574,0.42627883651
35143,26861,30,2849,2014,19789,755,1,22.8,,0,2,0,0.80429257272,0.457823101939,0.457894736842
35144,26862,30,636,2014,14183,541,0,22.8,,0,1,0,0.179327873482,0.23274581443,0.232631578947
35145,26863,40,477,2014,13734,524,1,22.8,,0,1,0,0.134425303587,0.214718753764,0.214736842105
35146,26864,45,3243,2014,21458,819,0,22.8,,0,1,0,0.915560576108,0.52483237644,0.525263157895
35147,26865,25,625,2014,14143,539,0,22.8,,0,1,0,0.176221406382,0.231139840206,0.230526315789
35148,26866,25,2771,2014,19560,746,1,22.8,,0,1,0,0.782264896922,0.448628899506,0.448421052632
35151,26868,35,3189,2014,21183,808,1,22.8,,0,1,0,0.90031064671,0.51379130365,0.513684210526
35152,26869,30,1531,2014,16310,622,1,22.8,,0,1,0,0.432081332957,0.318143493797,0.317894736842
35153,26870,30,3050,2014,20469,781,0,22.8,,0,1,0,0.861056198814,0.485124663749,0.485263157895
35154,26871,50,1626,2014,16482,629,1,22.8,,0,1,0,0.458909912454,0.325049182961,0.325263157895
35155,26872,30,1129,2014,15435,589,1,22.8,,0,1,0,0.318554080768,0.283012807644,0.283157894737
35156,26873,40,35,2014,10971,418,1,22.8,,0,1,0,0.00960180739904,0.103786084233,0.103157894737
35157,26874,20,1975,2014,17279,659,0,22.8,,0,1,0,0.557469641344,0.357048219376,0.356842105263
35158,26875,30,2360,2014,18207,694,1,22.8,,0,1,0,0.666195989833,0.394306821376,0.393684210526
35159,26876,35,2886,2014,19939,761,1,22.8,,0,1,0,0.814741598419,0.46384550528,0.464210526316
35160,26877,45,2510,2014,18686,713,1,22.8,,0,1,0,0.708556904829,0.413538362709,0.413684210526
35161,26878,35,809,2014,14645,558,0,22.8,,0,1,0,0.228184128777,0.251294816718,0.250526315789
35162,26879,40,2248,2014,17927,684,1,22.8,,0,1,0,0.634566506637,0.383065001807,0.383157894737
35163,26880,35,1299,2014,15854,605,1,22.8,,0,1,0,0.366563117763,0.299835387642,0.3
35164,26881,35,2988,2014,20251,772,1,22.8,,0,1,0,0.843547020616,0.476372104228,0.475789473684
35165,26882,35,2243,2014,17922,684,1,22.8,,0,1,0,0.633154476137,0.382864255029,0.383157894737
35166,26883,35,799,2014,14618,557,1,22.8,,0,1,0,0.225360067777,0.250210784117,0.249473684211
35167,26884,50,824,2014,14687,560,1,22.8,,0,1,0,0.232420220277,0.252981089654,0.252631578947
35168,26885,30,3171,2014,21054,803,0,22.8,,0,1,0,0.89522733691,0.508612036777,0.508421052632
35169,26886,25,1329,2014,15921,607,0,22.8,,0,1,0,0.375035300762,0.302525394467,0.302105263158
35170,26887,40,1834,2014,16948,646,1,22.8,,0,1,0,0.517650381248,0.343758782672,0.343157894737
35171,26888,25,996,2014,15111,576,0,22.8,,0,1,0,0.280994069472,0.270004416429,0.269473684211
35172,26889,40,812,2014,14647,559,1,22.8,,0,1,0,0.229031347077,0.251375115429,0.251578947368
35173,26890,35,1024,2014,15181,579,1,22.8,,0,1,0,0.288901440271,0.272814871321,0.272631578947
35174,26891,25,2507,2014,18678,712,1,22.8,,0,1,0,0.707709686529,0.413217167864,0.412631578947
35175,26892,35,1070,2014,15296,583,1,22.8,,0,2,0,0.30189212087,0.277432047216,0.276842105263
35176,26892,35,243,2015,12661,483,1,11.7,,1,2,1,0.0879360465116,0.161301435407,0.16148445336
35177,26893,35,3250,2014,21485,820,0,22.8,,0,1,0,0.917537418808,0.525916409042,0.526315789474
35178,26894,35,1760,2014,16788,640,0,22.8,,0,1,0,0.49675232985,0.337334885775,0.336842105263
35179,26895,35,1187,2014,15554,593,0,22.8,,0,1,0,0.334933634567,0.287790580961,0.287368421053
35180,26896,15,1840,2014,16958,647,0,22.8,,0,1,0,0.519344817848,0.344160276228,0.344210526316
35181,26897,25,13,2014,10122,386,1,22.8,,0,1,0,0.00338887319966,0.0696992813265,0.0694736842105
35182,26898,30,2046,2014,17442,665,1,22.8,,0,1,0,0.577520474442,0.363592564339,0.363157894737
35183,26899,35,2714,2014,19370,739,0,22.8,,0,1,0,0.766167749223,0.441000521942,0.441052631579
35184,26900,30,2868,2014,19878,758,0,22.8,,0,1,0,0.809658288619,0.461396394588,0.461052631579
35185,26901,25,576,2014,14022,535,1,22.8,,0,1,0,0.162383507484,0.226281768178,0.226315789474
35186,26902,20,3476,2014,23230,886,1,22.8,,0,1,0,0.981361197402,0.595977034569,0.595789473684
35187,26903,40,525,2014,13873,529,0,22.8,,0,1,0,0.147980796385,0.220299514193,0.22
35188,26904,25,862,2014,14791,564,1,22.8,,0,1,0,0.243151652076,0.257156622636,0.256842105263
35189,26905,55,296,2014,13083,499,1,22.8,,0,1,0,0.0833097994917,0.188581523267,0.188421052632
35190,26906,30,160,2014,12410,473,1,22.8,,0,1,0,0.0449025698955,0.161561006946,0.161052631579
35191,26907,45,2395,2014,18326,699,0,22.8,,0,1,0,0.676080203332,0.399084594692,0.398947368421
35192,26908,45,2641,2014,19174,731,1,22.8,,0,1,0,0.745552103925,0.433131248243,0.432631578947
35193,26909,20,2809,2014,19680,751,1,22.8,,0,1,0,0.792996328721,0.453446822179,0.453684210526
35194,26910,35,67,2014,11457,437,0,22.8,,0,1,0,0.0186388025981,0.123298671056,0.123157894737
35195,26911,55,2121,2014,17593,671,1,22.8,,0,1,0,0.59870093194,0.369655117035,0.369473684211
35196,26912,45,2878,2014,19902,759,1,22.8,,0,1,0,0.812482349619,0.462359979122,0.462105263158
35197,26913,20,3359,2014,22112,843,0,22.8,,0,1,0,0.948319683705,0.551090055005,0.550526315789
35198,26914,45,476,2014,13726,523,1,22.8,,0,1,0,0.134142897487,0.214397558919,0.213684210526
35199,26915,30,3354,2014,22085,842,1,22.8,,0,1,0,0.946907653205,0.550006022403,0.549473684211
35200,26916,30,316,2014,13170,502,1,22.8,,0,1,0,0.0889579214911,0.192074517204,0.191578947368
35201,26917,40,410,2015,13214,504,1,11.7,,1,2,1,0.148619186047,0.182468899522,0.182547642929
35202,26917,40,1120,2014,15406,588,1,22.8,,0,2,0,0.316012425868,0.281848476332,0.282105263158
35203,26918,35,2728,2014,19441,742,1,22.8,,0,1,0,0.770121434623,0.443851126189,0.444210526316
35204,26919,30,1833,2014,16946,646,1,22.8,,0,1,0,0.517367975148,0.34367848396,0.343157894737
35205,26920,25,1810,2014,16890,644,0,22.8,,0,1,0,0.510872634849,0.341430120047,0.341052631579
35206,26921,40,91,2014,11784,449,1,22.8,,0,1,0,0.0254165489975,0.136427510338,0.135789473684
35207,26922,30,3499,2014,23457,895,1,22.8,,0,1,0,0.987856537701,0.60509093829,0.605263157895
35208,26923,20,2975,2014,20199,770,1,22.8,,0,1,0,0.839875741316,0.474284337736,0.473684210526
35209,26924,25,1250,2014,15710,599,1,22.8,,0,1,0,0.352725218865,0.294053880435,0.293684210526
35210,26925,45,1178,2014,15534,592,1,22.8,,0,2,0,0.332391979667,0.286987593849,0.286315789474
35211,26925,45,966,2015,14708,561,1,11.7,,1,2,1,0.350654069767,0.239655502392,0.239719157472
35212,26926,45,3063,2014,20508,782,0,22.8,,0,1,0,0.864727478114,0.486690488618,0.486315789474
35213,26927,20,2574,2014,18909,721,1,22.8,,0,1,0,0.726630895227,0.422491669009,0.422105263158
35214,26928,30,306,2014,13132,501,1,22.8,,0,1,0,0.0861338604914,0.190548841691,0.190526315789
35215,26929,30,2929,2014,20064,765,1,22.8,,0,1,0,0.826885060717,0.46886417473,0.468421052632
35216,26930,25,2046,2014,17442,665,1,22.8,,0,1,0,0.577520474442,0.363592564339,0.363157894737
35217,26931,40,1884,2014,17087,652,1,22.8,,0,1,0,0.531770686247,0.3493395431,0.349473684211
35218,26932,35,2071,2015,18028,688,0,11.7,,1,2,1,0.752180232558,0.366736842105,0.367101303912
35219,26932,35,2202,2014,17804,679,0,22.8,,0,2,0,0.621575826038,0.378126631068,0.377894736842
35220,26933,35,442,2014,13636,520,1,22.8,,0,1,0,0.124541090088,0.210784116915,0.210526315789
35221,26934,40,137,2014,12271,468,1,22.8,,0,1,0,0.0384072295962,0.155980246517,0.155789473684
35222,26935,30,2163,2014,17712,676,0,22.8,,0,1,0,0.610561988139,0.374432890352,0.374736842105
35223,26936,40,2372,2014,18255,696,0,22.8,,0,1,0,0.669584863033,0.396233990444,0.395789473684
35224,26937,35,2081,2015,18087,690,1,11.7,,1,2,1,0.755813953488,0.368995215311,0.369107321966
35225,26937,35,3043,2014,20449,780,1,22.8,,0,2,0,0.859079356114,0.484321676637,0.484210526316
35226,26938,30,1226,2014,15641,596,1,22.8,,0,1,0,0.345947472465,0.291283574899,0.290526315789
35227,26939,35,3159,2014,20997,801,1,22.8,,0,1,0,0.891838463711,0.506323523507,0.506315789474
35228,26940,40,3125,2014,20818,794,1,22.8,,0,1,0,0.882236656312,0.499136788855,0.498947368421
35229,26941,45,918,2014,14914,569,0,22.8,,0,1,0,0.258966393674,0.262094993375,0.262105263158
35230,26942,25,464,2014,13694,522,1,22.8,,0,1,0,0.130754024287,0.21311277954,0.212631578947
35231,26943,40,1019,2014,15170,579,0,22.8,,0,1,0,0.287489409771,0.27237322841,0.272631578947
35232,26944,60,1333,2014,15941,608,1,22.8,,0,1,0,0.376164925162,0.303328381579,0.303157894737
35233,26945,35,1197,2014,15577,594,0,22.8,,0,1,0,0.337757695566,0.28871401614,0.288421052632
35234,26946,30,1325,2014,15911,607,1,22.8,,0,1,0,0.373905676363,0.302123900911,0.302105263158
35235,26947,25,2447,2014,18495,705,1,22.8,,0,1,0,0.690765320531,0.405869835789,0.405263157895
